system:index,Bioregions,OBJECTID,OBJECTID_1,Shape_Area,Shape_Leng,pop_den_2000,pop_den_2005,pop_den_2010,pop_den_2015,pop_den_2020,grid_id
000000000000000000b0,NA24,126,127,5.87464319123E11,5327422.291,10.502990130196629,11.025561972740476,11.574134123958316,12.14999968330417,12.754517791123517,177
000000000000000000b1,NA24,126,127,5.87464319123E11,5327422.291,9.886555745703175,10.37845687047914,10.894832490685381,11.43690002681836,12.005938133624353,178
000000000000000000b2,NA24,126,127,5.87464319123E11,5327422.291,7.111206455375648,7.465021397,7.836440230228506,8.226339004216204,8.635636963241941,179
000000000000000000b3,NA24,126,127,5.87464319123E11,5327422.291,0.15634426206904764,0.15433112019391365,0.15234390086152275,0.1503822648103829,0.14844589178503545,180
000000000000000000b4,NA24,126,127,5.87464319123E11,5327422.291,0.8194942828382269,0.8089421911832396,0.79852598,0.7882438770435188,0.7780941780700339,181
000000000000000000b5,NA24,126,127,5.87464319123E11,5327422.291,4.161624150529461,4.108037641302804,4.055141146415994,4.002925670079548,3.9513826283057867,182
000000000000000000b6,NA24,126,127,5.87464319123E11,5327422.291,1.7445098094364835,1.7220468971259446,1.699873186664061,1.677985042198369,1.6563787337382279,183
000000000000000000b7,NA24,126,127,5.87464319123E11,5327422.291,6.4102015875282845,6.327661638572839,6.246184469088158,6.165756431,6.086363974242198,184
000000000000000000b8,NA24,126,127,5.87464319123E11,5327422.291,5.780961094351403,5.706523449153425,5.633044225185918,5.560511103331594,5.488912117,185
000000000000000000b9,NA24,126,127,5.87464319123E11,5327422.291,13.157106094023156,12.987690386923514,12.82045646058053,12.655375890010728,12.492420959359835,186
000000000000000000ba,NA24,126,127,5.87464319123E11,5327422.291,6.194669172834761,6.1149044646565205,6.036166891024075,5.958443204232304,5.881720115317364,187
000000000000000000bb,NA24,126,127,5.87464319123E11,5327422.291,11.090433392231049,11.063887608350932,11.037467563994731,11.011172483917726,10.985000619764056,188
000000000000000000bc,NA24,126,127,5.87464319123E11,5327422.291,18.888847016814886,18.853768921168015,18.818756206848107,18.783808078839215,18.748924864614256,189
000000000000000000bd,NA24,126,127,5.87464319123E11,5327422.291,33.19178481332414,33.130143194524656,33.06862008337283,33.007208265394546,32.94591189387753,190
000000000000000000be,NA24,126,127,5.87464319123E11,5327422.291,30.781792366666203,30.72462827371086,30.66756974341225,30.61061781150011,30.553771590358437,191
000000000000000000bf,NA24,126,127,5.87464319123E11,5327422.291,74.74575531452885,74.60694826121579,74.46839691275467,74.33010263439542,74.19206457439655,192
000000000000000000c0,NA24,126,127,5.87464319123E11,5327422.291,28.984477684822572,28.930650623055335,28.87692431741534,28.823297428216485,28.769770269327466,193
000000000000000000c1,NA24,126,127,5.87464319123E11,5327422.291,19.840260167582176,19.80341511541514,19.766638421392297,19.72992972092118,19.69328980855272,194
000000000000000000c2,NA24,126,127,5.87464319123E11,5327422.291,13.94354510769613,13.908062916983894,13.87296368292964,13.838237175299504,13.803872618126672,195
000000000000000000c3,NA24,126,127,5.87464319123E11,5327422.291,3.1407174498032884,3.0366630578057934,2.9360559917648357,2.8387820957897762,2.7447309890847214,196
000000000000000000c4,NA24,126,127,5.87464319123E11,5327422.291,6.575203734802549,6.357362058286666,6.146737667,5.943091220401915,5.746192053262301,197
000000000000000000c5,NA24,126,127,5.87464319123E11,5327422.291,7.167678536703275,6.93020774,6.700604451,6.478608126637181,6.263966656045118,198
000000000000000000c6,NA24,126,127,5.87464319123E11,5327422.291,2.1856246330717037,2.1132131354081785,2.043200693244583,1.9755078494681528,1.9100577490404984,199
000000000000000000c7,NA24,126,127,5.87464319123E11,5327422.291,0.4937685395192174,0.47740959525206506,0.46159263148913654,0.44629970504135397,0.43151344,200
000000000000000000c8,NA24,126,127,5.87464319123E11,5327422.291,12.572849836590986,12.164662214070775,11.77087010119042,11.391087003385417,11.024949397375813,201
000000000000000000c9,NA24,126,127,5.87464319123E11,5327422.291,45.03173947064858,44.258624039594274,43.58606846640981,43.01855293929412,42.56122695692925,202
000000000000000000ca,NA24,126,127,5.87464319123E11,5327422.291,67.94477826050831,66.59154629214258,65.37675693888245,64.30558112,63.38404094918456,203
000000000000000000cb,NA24,126,127,5.87464319123E11,5327422.291,38.28708295575789,37.91601440446127,37.65679673626975,37.51706112897621,37.50552991876901,204
000000000000000000cc,NA24,126,127,5.87464319123E11,5327422.291,6.558524261416563,7.604268415743954,8.817096259345682,10.223738420264558,11.85520779881661,205
000000000000000000cd,NA24,126,127,5.87464319123E11,5327422.291,2.391081340083526,2.7745901367049854,3.2196102997522535,3.736007856447377,4.335231105431133,206
000000000000000000ce,NA24,126,127,5.87464319123E11,5327422.291,1.5076487129999563,1.7494624794638753,2.030061090931699,2.3556652606321355,2.7334935612929923,207
000000000000000000cf,NA24,126,127,5.87464319123E11,5327422.291,12.736834379981538,14.779712000689294,17.150249387387664,19.90100091474948,23.092948782144862,208
000000000000000000d0,NA24,126,127,5.87464319123E11,5327422.291,14.979626035327348,17.38222820247855,20.170187010569606,23.405310086712493,27.159318795674896,209
000000000000000000d1,NA24,126,127,5.87464319123E11,5327422.291,3.9571478362767687,4.591840108,5.328331322707054,6.182949434047413,7.174640908136342,210
000000000000000000d2,NA24,126,127,5.87464319123E11,5327422.291,3.4132018353054003,3.960649770557865,4.595903659315368,5.333046750939542,6.1884210947249265,211
000000000000000000d3,NA24,126,127,5.87464319123E11,5327422.291,20.018493241001018,23.127262790613027,26.731930970556657,30.911962506461673,35.75956757682742,212
000000000000000000d4,NA24,126,127,5.87464319123E11,5327422.291,2.370406142362572,2.436034082074719,2.5037995917061284,2.5738218237783883,2.6462330609868325,213
000000000000000000d5,NA24,126,127,5.87464319123E11,5327422.291,2.6417131580957975,2.7121604920216558,2.7844864693543125,2.8587412919456083,2.934976271233672,214
000000000000000000d6,NA24,126,127,5.87464319123E11,5327422.291,18.08974846981337,18.572153336875022,19.067423038878445,19.575900277014952,20.09793702347004,215
000000000000000000d7,NA24,126,127,5.87464319123E11,5327422.291,5.180096879985196,5.318236078956096,5.460059064985092,5.605664186187488,5.755152180376762,216
000000000000000000d8,NA24,126,127,5.87464319123E11,5327422.291,1.2630635802946464,1.2967460794585235,1.3313268124860818,1.3668296896760859,1.4032793588189012,217
000000000000000000d9,NA24,126,127,5.87464319123E11,5327422.291,0.9633980726820263,0.9890386569669638,1.0153627569660049,1.0423885978047447,1.0701348755153217,218
000000000000000000da,NA24,126,127,5.87464319123E11,5327422.291,4.211768303140965,4.238595769521021,4.265698283000276,4.293081298193054,4.320749726325827,219
000000000000000000db,NA24,126,127,5.87464319123E11,5327422.291,5.040516747,5.066467375256295,5.092551559,5.118770047541587,5.145123546447015,220
000000000000000000dc,NA24,126,127,5.87464319123E11,5327422.291,4.101396608461319,4.122512276209091,4.143736700070882,4.165070382646516,4.186513751666357,221
000000000000000000dd,NA24,126,127,5.87464319123E11,5327422.291,2.4874431871994496,2.500395878156026,2.5134161549659915,2.5265042755161087,2.539660718563686,222
000000000000000000de,NA24,126,127,5.87464319123E11,5327422.291,1.6614949665180907,1.6701016407532452,1.6787528881303067,1.6874490548664496,1.6961902265882678,223
000000000000000000df,NA24,126,127,5.87464319123E11,5327422.291,11.531910329675064,11.600483653637081,11.669465508598549,11.738857027811884,11.808661616001375,224
000000000000000000e0,NA24,126,127,5.87464319123E11,5327422.291,3.381779768227269,3.632949695889912,3.902774222439559,4.192639055,4.504032603268901,225
000000000000000000e1,NA24,126,127,5.87464319123E11,5327422.291,11.157753611711888,11.986456665068419,12.876708736782064,13.833080797599106,14.860484586305605,226
000000000000000000e2,NA24,126,127,5.87464319123E11,5327422.291,2.965386765298451,3.185630524,3.4222319778526202,3.676406216843629,3.9494585467083345,227
000000000000000000e3,NA24,126,127,5.87464319123E11,5327422.291,3.6035486959902814,3.857248938938445,4.129098004495451,4.420409827615863,4.73259339,228
000000000000000000e4,NA24,126,127,5.87464319123E11,5327422.291,18.906073814999743,19.846737093630086,20.834202639824525,21.870799908595803,22.958972289498927,229
000000000000000000e5,NA24,126,127,5.87464319123E11,5327422.291,18.743055408673925,19.675607738815103,20.654558301847608,21.682217552929586,22.761006995738487,230
000000000000000000e6,NA24,126,127,5.87464319123E11,5327422.291,17.052184329552123,17.900608734516343,18.791245596050018,19.726195807909193,20.707663791754925,231
000000000000000000e7,NA24,126,127,5.87464319123E11,5327422.291,3.759413417821331,3.9464614491620917,4.142815850073968,4.348939931169445,4.565319443489186,232
000000000000000000e8,NA24,126,127,5.87464319123E11,5327422.291,0.012313656573539963,0.012926317103275645,0.013569459943749432,0.014244602638224576,0.014953336325252573,233
000000000000000000e9,NA24,126,127,5.87464319123E11,5327422.291,0.070087938,0.069185461,0.068294606,0.067415219,0.066547158,234
000000000000000000ea,NA24,126,127,5.87464319123E11,5327422.291,1.6618822764377992,1.6404833291861185,1.6193598612039797,1.5985084524615203,1.5779254931535418,235
000000000000000000eb,NA24,126,127,5.87464319123E11,5327422.291,1.4249674961072671,1.4066191012415639,1.3885069813671571,1.3706280892112654,1.3529794033942475,236
000000000000000000ec,NA24,126,127,5.87464319123E11,5327422.291,2.7988706795293123,2.762831471939773,2.7272562489967846,2.6921391977208966,2.6574742375926874,237
000000000000000000ed,NA24,126,127,5.87464319123E11,5327422.291,23.53471276041446,23.231672492653885,22.93253308327009,22.637245669827788,22.345760644528113,238
000000000000000000ee,NA24,126,127,5.87464319123E11,5327422.291,8.514021528832084,8.404392043562597,8.296174219777248,8.189349739967309,8.083900935954755,239
000000000000000000ef,NA24,126,127,5.87464319123E11,5327422.291,10.800883389986863,10.661807289723113,10.52452223106198,10.389004883100748,10.255232431442348,240
000000000000000000f0,NA24,126,127,5.87464319123E11,5327422.291,18.76644394398049,18.524800705010687,18.286268903616772,18.050808561849085,17.818380009374646,241
000000000000000000f1,NA24,126,127,5.87464319123E11,5327422.291,20.779036859044513,20.72765943580371,20.676542502660475,20.62568275346866,20.575078093792488,242
000000000000000000f2,NA24,126,127,5.87464319123E11,5327422.291,20.277904285842816,20.24024622767619,20.20265926583428,20.165140906204634,20.127692606433776,243
000000000000000000f3,NA24,126,127,5.87464319123E11,5327422.291,59.620183203490434,59.50946337200281,59.398949571964444,59.28864155485668,59.178538166022804,244
000000000000000000f4,NA24,126,127,5.87464319123E11,5327422.291,34.85463810412331,34.78990952,34.72530280460294,34.66081531443252,34.59644691915586,245
000000000000000000f5,NA24,126,127,5.87464319123E11,5327422.291,42.198690277782184,42.12032390383418,42.04210376902438,41.96402821968226,41.88609770682596,246
000000000000000000f6,NA24,126,127,5.87464319123E11,5327422.291,13.831377364765576,13.805691093911502,13.780052903040723,13.754462011949743,13.72891897,247
000000000000000000f7,NA24,126,127,5.87464319123E11,5327422.291,0.21237806649946053,0.211983662,0.2115899923690153,0.211197056,0.21080483734897998,248
000000000000000000f8,NA24,126,127,5.87464319123E11,5327422.291,7.647087894759035,7.571770389086862,7.498617395842836,7.427558303294503,7.358523778177727,249
000000000000000000f9,NA24,126,127,5.87464319123E11,5327422.291,10.042667615977969,9.709945955580586,9.388247803901859,9.077207690594934,8.776472723080404,250
000000000000000000fa,NA24,126,127,5.87464319123E11,5327422.291,15.534032257738044,15.019377305116837,14.521773488494892,14.040655641919932,13.575477560104863,251
000000000000000000fb,NA24,126,127,5.87464319123E11,5327422.291,5.749670990603787,5.559179790577565,5.374999826333989,5.196921753385024,5.024743662034696,252
000000000000000000fc,NA24,126,127,5.87464319123E11,5327422.291,1.7062566102394705,1.6497269646333896,1.5950701844101678,1.5422242729041122,1.491129140200742,253
000000000000000000fd,NA24,126,127,5.87464319123E11,5327422.291,2.638646690966359,2.551226263960074,2.4667021046028004,2.384978312082008,2.3059620738973416,254
000000000000000000fe,NA24,126,127,5.87464319123E11,5327422.291,6.626555456595152,6.407012455,6.194743163139315,5.989506365125024,5.791069295324509,255
000000000000000000ff,NA24,126,127,5.87464319123E11,5327422.291,49.086915573254814,47.460626579677125,45.88821846,44.36790511202675,42.89796135471052,256
00000000000000000100,NA24,126,127,5.87464319123E11,5327422.291,247.4212833618223,239.22866950851812,231.3082267,223.6510653863469,216.2485869067146,257
00000000000000000101,NA24,126,127,5.87464319123E11,5327422.291,39.05656824688682,37.93198905774111,36.87183747094481,35.87833617,34.95433639788936,258
00000000000000000102,NA24,126,127,5.87464319123E11,5327422.291,7.030109901583022,8.157678494155602,9.466099548339358,10.984379681342764,12.746178948084646,259
00000000000000000103,NA24,126,127,5.87464319123E11,5327422.291,10.486238667043786,12.16814032294001,14.11980445124307,16.384498593326406,19.012429767477865,260
00000000000000000104,NA24,126,127,5.87464319123E11,5327422.291,4.418942183122789,5.127702125224351,5.950140952837447,6.904492048,8.011912651614868,261
00000000000000000105,NA24,126,127,5.87464319123E11,5327422.291,8.205317378632921,9.521378561893691,11.04852584045507,12.820613422975264,14.876928229381111,262
00000000000000000106,NA24,126,127,5.87464319123E11,5327422.291,35.62379379594386,41.33754173388237,47.96772456916732,55.661332138221645,64.58892592705458,263
00000000000000000107,NA24,126,127,5.87464319123E11,5327422.291,15.55901383078639,18.054544787559546,20.95033721539444,24.310589195977904,28.20979681054427,264
00000000000000000108,NA24,126,127,5.87464319123E11,5327422.291,5.783630092017802,6.711274166718766,7.787704324876129,9.036784531710994,10.486206418908456,265
00000000000000000109,NA24,126,127,5.87464319123E11,5327422.291,10.9742525,12.108040375376776,13.406973837120413,14.897096070089768,16.60861373121755,266
0000000000000000010a,NA24,126,127,5.87464319123E11,5327422.291,2.483772550698762,2.550893691338501,2.619946901873735,2.69100641,2.764152062820074,267
0000000000000000010b,NA24,126,127,5.87464319123E11,5327422.291,0.7661516354880749,0.786582846,0.807558883,0.8290943004070196,0.8512040051699367,268
0000000000000000010c,NA24,126,127,5.87464319123E11,5327422.291,2.087306281559816,2.142969046724648,2.2001162405703334,2.2587874635921064,2.3190232202701675,269
0000000000000000010d,NA24,126,127,5.87464319123E11,5327422.291,0.308584708,0.3168138247400153,0.32526239732858103,0.33393626900786044,0.34284145277794875,270
0000000000000000010e,NA24,126,127,5.87464319123E11,5327422.291,2.566190553699863,2.6346239026812914,2.704882237251627,2.777014161207197,2.8510695933801364,271
0000000000000000010f,NA24,126,127,5.87464319123E11,5327422.291,0.42155073498425816,0.4327923486954203,0.4443337575897011,0.4561829427686355,0.46834811607204685,272
00000000000000000110,NA24,126,127,5.87464319123E11,5327422.291,3.3208625874615136,3.347213037151546,3.373945841880749,3.401069728885956,3.428593415059446,273
00000000000000000111,NA24,126,127,5.87464319123E11,5327422.291,1.1529362110114096,1.1583899651385607,1.1638773456150557,1.1693984389112633,1.174953425387907,274
00000000000000000112,NA24,126,127,5.87464319123E11,5327422.291,0.8829693806785663,0.8810836289452202,0.8792592111355259,0.8774956537309297,0.8757925044449049,275
00000000000000000113,NA24,126,127,5.87464319123E11,5327422.291,4.852663141347674,4.879743853,4.907004337937464,4.934445554846518,4.962068094978689,276
00000000000000000114,NA24,126,127,5.87464319123E11,5327422.291,2.262767719,2.276060934139021,2.2894323815156037,2.302882490021439,2.316411687757659,277
00000000000000000115,NA24,126,127,5.87464319123E11,5327422.291,14.724926965132257,14.812559413670295,14.900713479270713,14.989391772009359,15.07859792877082,278
00000000000000000116,NA24,126,127,5.87464319123E11,5327422.291,80.06407601,80.54056589899365,81.01988927509403,81.50206889139189,81.98711518203463,279
00000000000000000117,NA24,126,127,5.87464319123E11,5327422.291,3.490868029923275,3.7501401361377766,4.028668615598788,4.327883879617713,4.6493221239111895,280
00000000000000000118,NA24,126,127,5.87464319123E11,5327422.291,8.239539715864657,8.851502618893129,9.508916796939179,10.21515853945723,10.973853503530863,281
00000000000000000119,NA24,126,127,5.87464319123E11,5327422.291,12.62955414,13.567569925796938,14.575253769096953,15.657779300616887,16.820706097454796,282
0000000000000000011a,NA24,126,127,5.87464319123E11,5327422.291,8.832243245903458,9.488226973667723,10.19293181495872,10.949976024186972,11.763247002700162,283
0000000000000000011b,NA24,126,127,5.87464319123E11,5327422.291,17.514691188643884,18.79154472915194,20.16203811434885,21.633067364726802,23.212036832848202,284
0000000000000000011c,NA24,126,127,5.87464319123E11,5327422.291,13.365109666508689,14.030085090676634,14.728145488037942,15.460938153810908,16.230190405043857,285
0000000000000000011d,NA24,126,127,5.87464319123E11,5327422.291,39.83663373,41.818688541478515,43.89935828771205,46.08355222933554,48.37641913794371,286
0000000000000000011e,NA24,126,127,5.87464319123E11,5327422.291,38.54853718334952,40.46650215368331,42.47989449163787,44.593463825491945,46.81219246177374,287
